 Machine_Time  ,Machine_N_cycles,Machine_Displacement,Machine_Load,MD_index--# ,u--#,v--#,eyy--#,exx--#,exy--#,MD_N_cycles--# ,MD_Load--# ,Crack_length,Crack_N_cycles,Crack_Displacement,Crack_Load ,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips ,Specimen_name
,78,0.289991498,0.231882751,1978,-0.454977,-0.136213,0.00168392,-0.000296227,0.000312755,38800,0.183570043,,,,,,,,,,,,
,78,0.292362267,0.237489441,1979,-0.455147,-0.121713,0.00141875,-0.000207384,0.000258468,38800,0.286085215,,,,,,,,,,,,
,78,0.312342483,0.294187195,1980,-0.45332,-0.164993,0.00219428,-0.000462445,0.000341787,38800,0.669039575,,,,,,,,,,,,
,78,0.344535714,0.392521362,1981,-0.451985,-0.248774,0.00364562,-0.000951059,0.000447135,38800,1.147632476,,,,,,,,,,,,
,78,0.390124333,0.527683533,1982,-0.451987,-0.342475,0.00529653,-0.0015025,0.000560255,39000,1.596091715,,,,,,,,,,,,
,78,0.443872064,0.688905579,1983,-0.451865,-0.408719,0.00644123,-0.00188798,0.000617631,39000,1.788785838,,,,,,,,,,,,
,78,0.502996147,0.864436462,1984,-0.452202,-0.422892,0.00669744,-0.00197693,0.000639852,39000,1.677218428,,,,,,,,,,,,
,78,0.566827541,1.045989014,1985,-0.452189,-0.376998,0.00587792,-0.0017007,0.000593184,39000,1.295535015,,,,,,,,,,,,
,78,0.62884239,1.226745728,1986,-0.452237,-0.291837,0.0044052,-0.00119837,0.000499051,39000,0.812254975,,,,,,,,,,,,
,78,0.689058797,1.394930542,1987,-0.453525,-0.200012,0.0028081,-0.000667256,0.00038931,39000,0.366309591,,,,,,,,,,,,
,78,0.738700503,1.537818604,1988,-0.455108,-0.133551,0.00165463,-0.000283269,0.000315883,39000,0.182088285,,,,,,,,,,,,
,78,0.778616173,1.646024536,1989,-0.455109,-0.121882,0.0014399,-0.000207575,0.000267571,39000,0.303367036,,,,,,,,,,,,
,78,0.80571702,1.715735474,1990,-0.453341,-0.168258,0.00226552,-0.000478762,0.000354014,39000,0.692151817,,,,,,,,,,,,
,78,0.81483199,1.741852661,1991,-0.452053,-0.252961,0.00373555,-0.0009736,0.000461482,39000,1.170068301,,,,,,,,,,,,
,78,0.810020429,1.729162842,1992,-0.44985,-0.347993,0.0053861,-0.00152876,0.00054749,39200,1.611569729,,,,,,,,,,,,
,78,0.790121441,1.666500488,1993,-0.449821,-0.411514,0.0064871,-0.0019033,0.00060787,39200,1.790187075,,,,,,,,,,,,
,78,0.75225305,1.563775146,1994,-0.450018,-0.422627,0.00669001,-0.00197534,0.000618359,39200,1.666910486,,,,,,,,,,,,
,78,0.706620514,1.425459351,1995,-0.44994,-0.373767,0.00581787,-0.00167827,0.000572265,39200,1.274597047,,,,,,,,,,,,
,78,0.649952912,1.260608765,1996,-0.449996,-0.287602,0.00432965,-0.00117623,0.000479728,39200,0.786291944,,,,,,,,,,,,
,78,0.58899523,1.084152222,1997,-0.451459,-0.196164,0.00273698,-0.000647763,0.000375817,39200,0.355969489,,,,,,,,,,,,
,78,0.525610929,0.901061707,1998,-0.453073,-0.132036,0.00162275,-0.00027433,0.000299665,39200,0.181282981,,,,,,,,,,,,
,78,0.462058175,0.717702576,1999,-0.452683,-0.123224,0.00145769,-0.000214923,0.000259877,39200,0.314077578,,,,,,,,,,,,
,78,0.403302169,0.549314453,2000,-0.450794,-0.172374,0.00233268,-0.000504601,0.000343204,39200,0.720675709,,,,,,,,,,,,
,78,0.354580581,0.408981567,2001,-0.449703,-0.258605,0.00382691,-0.00101094,0.00044964,39200,1.195451549,,,,,,,,,,,,
,78,0.319114333,0.307171356,2002,-0.449972,-0.352362,0.00545895,-0.00156137,0.000567246,39400,1.630832691,,,,,,,,,,,,
,78,0.29611736,0.248251877,2003,-0.449933,-0.413971,0.00652662,-0.00192207,0.000625408,39400,1.793118398,,,,,,,,,,,,
,79,0.289623451,0.229931686,2004,-0.45041,-0.421787,0.00666696,-0.00196943,0.000637058,39400,1.651996183,,,,,,,,,,,,
,79,0.296973449,0.251985764,2005,-0.450334,-0.369824,0.00575299,-0.00165516,0.000583687,39400,1.249004412,,,,,,,,,,,,
,79,0.323690474,0.328542908,2006,-0.450325,-0.282332,0.00423991,-0.0011478,0.000490965,39400,0.760731568,,,,,,,,,,,,
,79,0.361181796,0.443784973,2007,-0.451834,-0.191257,0.00264399,-0.000616695,0.000384891,39400,0.33419407,,,,,,,,,,,,
,79,0.409119588,0.588415527,2008,-0.453422,-0.129942,0.00158372,-0.000260038,0.000307466,39400,0.180123344,,,,,,,,,,,,
,79,0.465860212,0.756916077,2009,-0.453387,-0.122243,0.0014384,-0.000206937,0.000266246,39400,0.33024808,,,,,,,,,,,,
,79,0.529907644,0.939321167,2010,-0.451351,-0.176039,0.00239431,-0.000519017,0.000359794,39400,0.744351669,,,,,,,,,,,,
,79,0.593115401,1.121617065,2011,-0.450122,-0.253891,0.0037477,-0.000976891,0.000461307,39400,1.223266823,,,,,,,,,,,,
,79,0.655496144,1.299125977,2012,-0.44912,-0.356599,0.00553253,-0.00158808,0.00056282,39600,1.645569825,,,,,,,,,,,,
,79,0.711245055,1.457685791,2013,-0.450125,-0.415975,0.00655188,-0.00193777,0.000620014,39600,1.792635213,,,,,,,,,,,,
,79,0.755823392,1.585148193,2014,-0.449859,-0.420514,0.00663733,-0.00196487,0.000625686,39600,1.633168084,,,,,,,,,,,,
,79,0.792562962,1.68103772,2015,-0.448915,-0.365595,0.00568034,-0.00164102,0.000572947,39600,1.224120448,,,,,,,,,,,,
,79,0.812367303,1.733501709,2016,-0.449467,-0.277465,0.00414516,-0.00111901,0.000474658,39600,0.730548745,,,,,,,,,,,,
,79,0.815790903,1.74352356,2017,-0.451032,-0.186649,0.00255883,-0.00059295,0.000369619,39600,0.320133463,,,,,,,,,,,,
,79,0.804934592,1.71211853,2018,-0.453177,-0.128707,0.00155022,-0.000259698,0.000294196,39600,0.181766163,,,,,,,,,,,,
,79,0.778111804,1.631605591,2019,-0.452958,-0.126208,0.00150098,-0.000234984,0.000276647,39600,0.351347044,,,,,,,,,,,,
,79,0.735957117,1.510217896,2020,-0.450179,-0.179834,0.00245621,-0.000549385,0.000354573,39600,0.766481445,,,,,,,,,,,,
,79,0.685441482,1.363345337,2021,-0.449065,-0.268104,0.00398749,-0.00106551,0.000460122,39600,1.248875563,,,,,,,,,,,,
,79,0.626569963,1.193438843,2022,-0.449721,-0.360711,0.00560507,-0.00160145,0.000569574,39800,1.656538119,,,,,,,,,,,,
,79,0.563477748,1.011880859,2023,-0.449506,-0.417041,0.00658711,-0.00193747,0.000622754,39800,1.790203181,,,,,,,,,,,,
,79,0.499378133,0.827800049,2024,-0.449105,-0.418701,0.00660668,-0.0019465,0.000628531,39800,1.615741224,,,,,,,,,,,,
,79,0.43662489,0.646736145,2025,-0.449224,-0.362231,0.00560975,-0.00160629,0.000569509,39800,1.192697402,,,,,,,,,,,,
,79,0.381631398,0.487299042,2026,-0.449198,-0.271974,0.00405384,-0.00108013,0.000465084,39800,0.705310495,,,,,,,,,,,,
,79,0.338579703,0.36297406,2027,-0.451058,-0.181649,0.00247861,-0.000557492,0.000361987,39800,0.303544203,,,,,,,,,,,,
,79,0.307309616,0.277472321,2028,-0.453034,-0.127211,0.00152597,-0.000237035,0.000284111,39800,0.180461571,,,,,,,,,,,,
,79,0.291299075,0.232681488,2029,-0.451768,-0.12783,0.00153356,-0.000237842,0.000285375,39800,0.366390122,,,,,,,,,,,,
,80,0.290594995,0.230975296,2030,-0.449882,-0.184045,0.00252614,-0.000565712,0.000361266,39800,0.790624485,,,,,,,,,,,,
,80,0.306946778,0.276240021,2031,-0.449132,-0.27266,0.00407336,-0.00108537,0.000468449,39800,1.272245552,,,,,,,,,,,,
,80,0.336981553,0.367474365,2032,-0.450293,-0.364886,0.00569346,-0.00163656,0.000592195,40000,1.672628173,,,,,,,,,,,,
,80,0.380070502,0.498228607,2033,-0.450239,-0.418667,0.00662218,-0.00194813,0.000646527,40000,1.791910435,,,,,,,,,,,,
,80,0.430897635,0.653361389,2034,-0.450318,-0.41673,0.00658338,-0.00193933,0.000647358,40000,1.595672955,,,,,,,,,,,,
,80,0.48979593,0.827126831,2035,-0.450466,-0.356775,0.00554001,-0.00158153,0.000587581,40000,1.170422635,,,,,,,,,,,,
,80,0.554372382,1.011157288,2036,-0.451031,-0.267189,0.00397843,-0.00104999,0.000479574,40000,0.677044302,,,,,,,,,,,,
,80,0.61714719,1.192471069,2037,-0.452308,-0.177473,0.00241199,-0.00052849,0.000377211,40000,0.286053003,,,,,,,,,,,,
,80,0.677693577,1.36388562,2038,-0.453512,-0.125492,0.00150594,-0.000226364,0.000300241,40000,0.179253616,,,,,,,,,,,,
,80,0.73098985,1.514584595,2039,-0.453124,-0.129222,0.00157445,-0.000240238,0.000312907,40000,0.382222399,,,,,,,,,,,,
,80,0.772772706,1.62915918,2040,-0.451274,-0.188086,0.00261271,-0.000584528,0.000391333,40000,0.812271081,,,,,,,,,,,,
,80,0.802426017,1.706137817,2041,-0.450249,-0.277335,0.00416299,-0.00110436,0.000495372,40000,1.299754821,,,,,,,,,,,,
,80,0.815560692,1.74208667,2042,-0.449036,-0.370889,0.00575628,-0.00168593,0.000588433,40200,1.688573271,,,,,,,,,,,,
,80,0.812915678,1.736299316,2043,-0.449094,-0.422009,0.00664768,-0.0019888,0.000638452,40200,1.791008489,,,,,,,,,,,,
,80,0.795327884,1.682892578,2044,-0.449264,-0.416625,0.00654315,-0.00195633,0.000640545,40200,1.580629809,,,,,,,,,,,,
,80,0.762835145,1.588454834,2045,-0.448926,-0.354784,0.00546607,-0.0015901,0.000575416,40200,1.147342565,,,,,,,,,,,,
,80,0.717251794,1.45609729,2046,-0.449596,-0.264614,0.00389612,-0.00106056,0.000469797,40200,0.660261754,,,,,,,,,,,,
,80,0.662222505,1.295094971,2047,-0.451515,-0.175334,0.00234299,-0.000540359,0.000368886,40200,0.280367558,,,,,,,,,,,,
,80,0.601927168,1.121484619,2048,-0.452545,-0.128489,0.001528,-0.000268744,0.000304882,40200,0.186050379,,,,,,,,,,,,
,80,0.538275344,0.93775531,2049,-0.451755,-0.132874,0.00161035,-0.000289723,0.000312666,40200,0.408507523,,,,,,,,,,,,
,80,0.474388158,0.752229919,2050,-0.450261,-0.194589,0.0026927,-0.000652692,0.000388944,40200,0.845014781,,,,,,,,,,,,
,80,0.412952912,0.577737,2051,-0.449382,-0.284378,0.00425281,-0.00117985,0.000498556,40200,1.327070818,,,,,,,,,,,,
,80,0.362376129,0.43056546,2052,-0.452656,-0.375022,0.0058212,-0.0016876,0.000581949,40400,1.700250239,,,,,,,,,,,,
,80,0.323331362,0.320004944,2053,-0.452861,-0.423433,0.00666861,-0.00197481,0.000631613,40400,1.789494509,,,,,,,,,,,,
,80,0.298129773,0.251671524,2054,-0.453279,-0.414848,0.00650241,-0.00192441,0.000626061,40400,1.559562962,,,,,,,,,,,,
,81,0.288828451,0.225398315,2055,-0.452937,-0.350381,0.00538345,-0.00154616,0.000561286,40400,1.118303235,,,,,,,,,,,,
,81,0.294014055,0.239116074,2056,-0.45339,-0.25963,0.00380745,-0.00101283,0.000452753,40400,0.632253263,,,,,,,,,,,,
,81,0.318260485,0.308090088,2057,-0.455164,-0.171357,0.00227042,-0.000499685,0.000351065,40400,0.266629074,,,,,,,,,,,,
,81,0.352673989,0.415115143,2058,-0.456319,-0.125075,0.00145928,-0.000230501,0.000270582,40400,0.186227546,,,,,,,,,,,,
,81,0.398705888,0.553735168,2059,-0.455445,-0.135193,0.00164638,-0.000283981,0.000304584,40400,0.426385273,,,,,,,,,,,,
,81,0.45445413,0.721159302,2060,-0.453812,-0.199094,0.00276525,-0.000662309,0.000377113,40400,0.863842815,,,,,,,,,,,,
,81,0.516632223,0.900259277,2061,-0.452758,-0.288495,0.00431892,-0.00118492,0.000496263,40400,1.340793243,,,,,,,,,,,,
,81,0.579342246,1.082804077,2062,-0.452249,-0.379318,0.0058812,-0.00171046,0.00059376,40600,1.70897978,,,,,,,,,,,,
,81,0.641932362,1.262509888,2063,-0.452318,-0.424869,0.0066834,-0.00198249,0.000636465,40600,1.78049116,,,,,,,,,,,,
,81,0.700227916,1.427882324,2064,-0.452627,-0.413229,0.00646404,-0.00191307,0.000629024,40600,1.53899541,,,,,,,,,,,,
,81,0.749099243,1.56446814,2065,-0.452454,-0.346044,0.00530121,-0.00152052,0.000563101,40600,1.088571344,,,,,,,,,,,,
,81,0.786180026,1.667647339,2066,-0.453257,-0.255245,0.0037196,-0.000986793,0.000460447,40600,0.602022132,,,,,,,,,,,,
,81,0.81085565,1.729236816,2067,-0.454979,-0.167989,0.00219914,-0.0004785,0.000358486,40600,0.248558057,,,,,,,,,,,,
,81,0.818034983,1.74645813,2068,-0.455865,-0.126484,0.00147381,-0.000238021,0.000285312,40600,0.189030003,,,,,,,,,,,,
,81,0.809904246,1.72567627,2069,-0.454993,-0.137868,0.00168264,-0.000299472,0.000310261,40600,0.439833851,,,,,,,,,,,,
,81,0.785425305,1.652960449,2070,-0.453296,-0.204285,0.00284068,-0.000685234,0.000390952,40600,0.894508834,,,,,,,,,,,,
,81,0.746402133,1.540724243,2071,-0.452366,-0.294578,0.00440925,-0.00121125,0.000507138,40600,1.36709456,,,,,,,,,,,,
,81,0.697659736,1.396940918,2072,-0.451414,-0.383503,0.00593935,-0.00173791,0.000576781,40800,1.71998029,,,,,,,,,,,,
,81,0.639440143,1.229663818,2073,-0.451536,-0.426179,0.00669094,-0.00199239,0.000618982,40800,1.77649683,,,,,,,,,,,,
,81,0.577665865,1.049700195,2074,-0.451903,-0.411352,0.00641624,-0.00190405,0.000607788,40800,1.515448222,,,,,,,,,,,,
,81,0.513423176,0.865721191,2075,-0.451596,-0.342127,0.00522054,-0.00149559,0.000536469,40800,1.065507389,,,,,,,,,,,,
,81,0.449924177,0.682395386,2076,-0.452191,-0.260547,0.00379867,-0.00101816,0.00044544,40800,0.583161903,,,,,,,,,,,,
,81,0.392379618,0.515896973,2077,-0.45423,-0.165,0.00213312,-0.000462957,0.000334668,40800,0.241310322,,,,,,,,,,,,
,81,0.345774752,0.382964111,2078,-0.455178,-0.126136,0.00145396,-0.000233037,0.000263616,40800,0.191478126,,,,,,,,,,,,
,81,0.312497461,0.289104431,2079,-0.454029,-0.140715,0.00172167,-0.000313665,0.000286338,40800,0.464443946,,,,,,,,,,,,
